enrollee_id,city,city_development_index,gender,relevant_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target,target_label,experience_num,last_new_job_num,company_size_num,experience_group,city_group,training_group,job_change_flag
3251,city_123,0.738,Male,Has relevent experience,Full time course,Graduate,STEM,3,50-99,Pvt Ltd,never,40,0,Stay,3,0,3,Junior,Medium,Medium,No
23192,city_142,0.727,Unknown,No relevent experience,Part time course,Masters,STEM,12,5000-9999,Public Sector,1,91,0,Stay,12,1,7,Senior,Medium,High,No
24305,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,1,55,0,Stay,5,1,4,Junior,High,High,No
27068,city_75,0.939,Male,Has relevent experience,Full time course,Graduate,STEM,>20,1000-4999,Pvt Ltd,1,35,0,Stay,21,1,6,Senior,High,Medium,No
16483,city_21,0.624,Unknown,No relevent experience,no_enrollment,Graduate,STEM,1,10000+,Pvt Ltd,,36,0,Stay,1,1,8,Entry,Medium,Medium,No
20221,city_103,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,>4,28,0,Stay,21,5,2,Senior,High,Medium,No
30052,city_53,0.74,Unknown,No relevent experience,Full time course,Graduate,STEM,2,Unknown,Unknown,1,62,1,Job Change,2,1,4,Junior,Medium,High,Yes
21577,city_73,0.754,Male,No relevent experience,Full time course,Unknown,Unknown,1,Unknown,Unknown,1,57,0,Stay,1,1,4,Entry,High,High,No
11670,city_114,0.926,Male,Has relevent experience,Part time course,Graduate,STEM,7,10000+,Pvt Ltd,>4,110,0,Stay,7,5,8,Mid,High,Very High,No
11344,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,500-999,Pvt Ltd,2,39,0,Stay,5,2,5,Junior,High,Medium,No
8565,city_40,0.7759999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,7,50-99,Unknown,1,25,1,Job Change,7,1,3,Mid,High,Low,Yes
9017,city_103,0.92,Male,No relevent experience,no_enrollment,Unknown,Unknown,5,Unknown,Unknown,never,110,0,Stay,5,0,4,Junior,High,Very High,No
18694,city_71,0.884,Unknown,Has relevent experience,no_enrollment,Masters,STEM,5,<10,Funded Startup,1,31,0,Stay,5,1,1,Junior,High,Medium,No
17407,city_103,0.92,Female,No relevent experience,no_enrollment,Phd,Humanities,>20,10000+,Public Sector,>4,17,0,Stay,21,5,8,Senior,High,Low,No
18645,city_21,0.624,Female,No relevent experience,no_enrollment,Graduate,STEM,6,<10,Pvt Ltd,1,154,1,Job Change,6,1,1,Mid,Medium,Very High,Yes
23757,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,15,Unknown,Unknown,4,132,0,Stay,15,4,4,Senior,High,Very High,No
21854,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,Arts,16,10/49,Funded Startup,>4,11,0,Stay,16,5,2,Senior,High,Low,No
31823,city_21,0.624,Unknown,Has relevent experience,Full time course,Graduate,STEM,4,50-99,Pvt Ltd,2,46,1,Job Change,4,2,3,Junior,Medium,Medium,Yes
26372,city_103,0.92,Female,No relevent experience,Part time course,Graduate,STEM,3,10/49,Public Sector,1,39,1,Job Change,3,1,2,Junior,High,Medium,Yes
6764,city_21,0.624,Male,No relevent experience,no_enrollment,High School,Unknown,1,Unknown,Unknown,never,91,1,Job Change,1,0,4,Entry,Medium,High,Yes
16666,city_136,0.897,Unknown,Has relevent experience,Part time course,Graduate,STEM,3,5000-9999,Pvt Ltd,never,20,0,Stay,3,0,7,Junior,High,Low,No
18067,city_97,0.925,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,1,32,0,Stay,6,1,4,Mid,High,Medium,No
10404,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,No Major,>20,<10,Pvt Ltd,>4,154,0,Stay,21,5,1,Senior,High,Very High,No
7899,city_67,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,1,57,0,Stay,10,1,4,Mid,High,High,No
8854,city_19,0.682,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,Unknown,Unknown,1,35,0,Stay,8,1,4,Mid,Medium,Medium,No
31335,city_152,0.698,Female,No relevent experience,Full time course,Graduate,STEM,8,1000-4999,Public Sector,1,94,1,Job Change,8,1,6,Mid,Medium,High,Yes
25943,city_136,0.897,Unknown,No relevent experience,Full time course,Graduate,STEM,<1,Unknown,Unknown,never,31,1,Job Change,0,0,4,Entry,High,Medium,Yes
15862,city_16,0.91,Male,Has relevent experience,Part time course,High School,Unknown,6,500-999,Pvt Ltd,1,12,0,Stay,6,1,5,Mid,High,Low,No
13145,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,5000-9999,Pvt Ltd,3,33,0,Stay,10,3,7,Mid,High,Medium,No
30764,city_16,0.91,Other,No relevent experience,Unknown,High School,Unknown,1,Unknown,Unknown,never,34,1,Job Change,1,0,4,Entry,High,Medium,Yes
5910,city_128,0.527,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,<10,Pvt Ltd,never,102,1,Job Change,7,0,1,Mid,Low,Very High,Yes
15050,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,2,30,0,Stay,21,2,5,Senior,High,Medium,No
8655,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,10000+,Pvt Ltd,>4,80,1,Job Change,13,5,8,Senior,High,High,Yes
10032,city_98,0.949,Male,No relevent experience,no_enrollment,Masters,Business Degree,16,10000+,Pvt Ltd,>4,23,1,Job Change,16,5,8,Senior,High,Low,Yes
17995,city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,500-999,Funded Startup,2,50,0,Stay,8,2,5,Mid,High,Medium,No
9519,city_8,0.698,Male,No relevent experience,Unknown,Unknown,Unknown,6,Unknown,Unknown,1,33,0,Stay,6,1,4,Mid,Medium,Medium,No
30386,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,1,45,0,Stay,9,1,3,Mid,High,Medium,No
19806,city_100,0.887,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,<10,Pvt Ltd,>4,39,0,Stay,15,5,1,Senior,High,Medium,No
32712,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Pvt Ltd,1,334,0,Stay,14,1,4,Senior,High,Very High,No
33341,city_75,0.939,Male,Has relevent experience,Full time course,High School,Unknown,6,50-99,Pvt Ltd,1,28,0,Stay,6,1,3,Mid,High,Medium,No
3721,city_160,0.92,Unknown,No relevent experience,no_enrollment,High School,Unknown,3,Unknown,Unknown,,44,0,Stay,3,1,4,Junior,High,Medium,No
25523,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,4,56,1,Job Change,15,4,8,Senior,High,High,Yes
29676,city_114,0.926,Male,Has relevent experience,Full time course,Graduate,STEM,6,100-500,Funded Startup,1,116,0,Stay,6,1,4,Mid,High,Very High,No
31039,city_114,0.926,Male,Has relevent experience,no_enrollment,High School,Unknown,2,10000+,Public Sector,2,92,1,Job Change,2,2,8,Junior,High,High,Yes
14787,city_78,0.579,Unknown,No relevent experience,Unknown,Unknown,Unknown,<1,Unknown,Unknown,1,163,1,Job Change,0,1,4,Entry,Low,Very High,Yes
30133,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,3,Unknown,Unknown,never,44,1,Job Change,3,0,4,Junior,Medium,Medium,Yes
27704,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10/49,Pvt Ltd,never,55,0,Stay,21,0,2,Senior,High,High,No
27604,city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,500-999,Pvt Ltd,4,25,0,Stay,9,4,5,Mid,High,Low,No
17235,city_16,0.91,Male,No relevent experience,Full time course,Masters,STEM,15,Unknown,Unknown,3,83,1,Job Change,15,3,4,Senior,High,High,Yes
16981,city_116,0.743,Male,No relevent experience,no_enrollment,Graduate,STEM,4,Unknown,Unknown,3,54,0,Stay,4,3,4,Junior,Medium,High,No
32132,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,500-999,Pvt Ltd,1,52,0,Stay,6,1,5,Mid,High,High,No
11637,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,9,10000+,Pvt Ltd,>4,52,0,Stay,9,5,8,Mid,Medium,High,No
12277,city_123,0.738,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,10/49,Funded Startup,1,47,0,Stay,14,1,2,Senior,Medium,Medium,No
21505,city_114,0.926,Unknown,Has relevent experience,Full time course,Graduate,STEM,18,1000-4999,Pvt Ltd,3,34,1,Job Change,18,3,6,Senior,High,Medium,Yes
15530,city_136,0.897,Unknown,No relevent experience,no_enrollment,Masters,STEM,3,100-500,Public Sector,>4,96,0,Stay,3,5,4,Junior,High,High,No
19502,city_21,0.624,Unknown,No relevent experience,Full time course,Graduate,STEM,2,Unknown,Unknown,1,4,0,Stay,2,1,4,Junior,Medium,Low,No
781,city_114,0.926,Male,Has relevent experience,Part time course,Graduate,STEM,11,10/49,Early Stage Startup,2,26,0,Stay,11,2,2,Senior,High,Medium,No
9958,city_73,0.754,Unknown,Has relevent experience,no_enrollment,Graduate,Business Degree,11,Unknown,Unknown,4,30,1,Job Change,11,4,4,Senior,High,Medium,Yes
33293,city_100,0.887,Unknown,No relevent experience,Full time course,Graduate,STEM,3,Unknown,Unknown,1,35,1,Job Change,3,1,4,Junior,High,Medium,Yes
7955,city_100,0.887,Unknown,No relevent experience,Full time course,Graduate,STEM,8,Unknown,Unknown,never,106,0,Stay,8,0,4,Mid,High,Very High,No
27929,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,2,16,1,Job Change,15,2,8,Senior,High,Low,Yes
4054,city_67,0.855,Male,No relevent experience,no_enrollment,High School,Unknown,3,Unknown,Unknown,never,46,0,Stay,3,0,4,Junior,High,Medium,No
24241,city_71,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,5,1000-4999,Unknown,1,55,0,Stay,5,1,6,Junior,High,High,No
8553,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,5000-9999,Pvt Ltd,1,71,0,Stay,7,1,7,Mid,High,High,No
5127,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,>4,34,0,Stay,21,5,5,Senior,High,Medium,No
8788,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,Arts,11,Unknown,Unknown,never,84,0,Stay,11,0,4,Senior,High,High,No
1754,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,50-99,Pvt Ltd,2,6,0,Stay,20,2,3,Senior,High,Low,No
17754,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,<10,Other,1,129,0,Stay,8,1,1,Mid,Medium,Very High,No
20873,city_103,0.92,Unknown,Has relevent experience,no_enrollment,Masters,Other,>20,Unknown,Unknown,>4,90,1,Job Change,21,5,4,Senior,High,High,Yes
11238,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,>20,Unknown,Unknown,1,232,0,Stay,21,1,4,Senior,High,Very High,No
8119,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,6,10/49,Pvt Ltd,2,26,0,Stay,6,2,2,Mid,Medium,Medium,No
12598,city_21,0.624,Unknown,Has relevent experience,no_enrollment,Masters,STEM,12,500-999,Pvt Ltd,3,110,1,Job Change,12,3,5,Senior,Medium,Very High,Yes
31046,city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,<10,Pvt Ltd,>4,9,0,Stay,9,5,1,Mid,High,Low,No
29700,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,3,Unknown,Unknown,never,90,1,Job Change,3,0,4,Junior,Medium,High,Yes
14665,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,500-999,Pvt Ltd,2,45,0,Stay,2,2,5,Junior,High,Medium,No
12589,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,Unknown,Unknown,>4,24,0,Stay,19,5,4,Senior,High,Low,No
31030,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,50-99,Funded Startup,1,256,0,Stay,14,1,3,Senior,High,Very High,No
26585,city_114,0.926,Male,Has relevent experience,Part time course,High School,Unknown,5,500-999,Pvt Ltd,1,20,0,Stay,5,1,5,Junior,High,Low,No
28646,city_102,0.804,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,Unknown,Unknown,1,18,1,Job Change,4,1,4,Junior,High,Low,Yes
31793,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,14,10000+,Pvt Ltd,1,11,0,Stay,14,1,8,Senior,High,Low,No
7939,city_21,0.624,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Pvt Ltd,>4,45,1,Job Change,14,5,4,Senior,Medium,Medium,Yes
17157,city_102,0.804,Male,Has relevent experience,no_enrollment,Phd,STEM,19,Unknown,Unknown,never,11,0,Stay,19,0,4,Senior,High,Low,No
6327,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,1000-4999,Pvt Ltd,1,11,0,Stay,5,1,6,Junior,High,Low,No
6730,city_23,0.899,Male,Has relevent experience,no_enrollment,High School,Unknown,8,50-99,Public Sector,1,34,0,Stay,8,1,3,Mid,High,Medium,No
23339,city_21,0.624,Unknown,No relevent experience,Full time course,Masters,STEM,5,Unknown,Unknown,1,90,0,Stay,5,1,4,Junior,Medium,High,No
7994,city_114,0.926,Male,Has relevent experience,Full time course,Graduate,STEM,9,5000-9999,Public Sector,1,96,0,Stay,9,1,7,Mid,High,High,No
17641,city_57,0.866,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Unknown,>4,54,0,Stay,21,5,3,Senior,High,High,No
17735,city_103,0.92,Unknown,No relevent experience,Full time course,Graduate,STEM,2,Unknown,Unknown,1,226,1,Job Change,2,1,4,Junior,High,Very High,Yes
13025,city_69,0.856,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,Unknown,Unknown,1,78,0,Stay,21,1,4,Senior,High,High,No
13046,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Arts,>20,Unknown,Unknown,2,110,0,Stay,21,2,4,Senior,High,Very High,No
9315,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,19,1000-4999,Pvt Ltd,>4,11,1,Job Change,19,5,6,Senior,Medium,Low,Yes
25212,city_11,0.55,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,4,10/49,Unknown,never,52,1,Job Change,4,0,2,Junior,Low,High,Yes
13610,city_67,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,1,24,0,Stay,6,1,3,Mid,High,Low,No
22167,city_103,0.92,Male,No relevent experience,Full time course,Masters,Humanities,8,50-99,Public Sector,3,174,0,Stay,8,3,3,Mid,High,Very High,No
5187,city_99,0.915,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,2,19,0,Stay,21,2,2,Senior,High,Low,No
17395,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,1,Unknown,Unknown,1,26,1,Job Change,1,1,4,Entry,High,Medium,Yes
27507,city_23,0.899,Female,Has relevent experience,no_enrollment,Graduate,STEM,17,<10,Funded Startup,1,52,0,Stay,17,1,1,Senior,High,High,No
4191,city_142,0.727,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,1,37,0,Stay,6,1,4,Mid,Medium,Medium,No
363,city_91,0.691,Male,Has relevent experience,Full time course,Graduate,STEM,4,Unknown,Unknown,never,32,1,Job Change,4,0,4,Junior,Medium,Medium,Yes
22163,city_16,0.91,Unknown,No relevent experience,Full time course,Graduate,STEM,4,Unknown,Unknown,,56,0,Stay,4,1,4,Junior,High,High,No
13399,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,Business Degree,19,10000+,Pvt Ltd,>4,174,1,Job Change,19,5,8,Senior,Medium,Very High,Yes
20467,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,3,50-99,NGO,1,98,0,Stay,3,1,3,Junior,Medium,High,No
19631,city_98,0.949,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,>4,6,0,Stay,21,5,5,Senior,High,Low,No
1358,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Funded Startup,1,44,0,Stay,9,1,3,Mid,High,Medium,No
23008,city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,9,5000-9999,Pvt Ltd,1,11,0,Stay,9,1,7,Mid,High,Low,No
17185,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,3,Unknown,Unknown,3,5,1,Job Change,3,3,4,Junior,High,Low,Yes
27436,city_21,0.624,Unknown,No relevent experience,no_enrollment,Masters,STEM,1,Unknown,Unknown,1,126,0,Stay,1,1,4,Entry,Medium,Very High,No
6127,city_61,0.913,Male,Has relevent experience,Part time course,Graduate,STEM,14,Unknown,Pvt Ltd,1,39,0,Stay,14,1,4,Senior,High,Medium,No
21527,city_21,0.624,Unknown,Has relevent experience,Full time course,Graduate,STEM,6,Unknown,Unknown,>4,41,0,Stay,6,5,4,Mid,Medium,Medium,No
28199,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,4,124,0,Stay,6,4,3,Mid,High,Very High,No
5548,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,Unknown,Unknown,1,26,1,Job Change,7,1,4,Mid,Medium,Medium,Yes
13641,city_103,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,Humanities,12,10000+,Public Sector,1,140,0,Stay,12,1,8,Senior,High,Very High,No
32045,city_21,0.624,Unknown,Has relevent experience,Part time course,Graduate,STEM,6,10000+,Pvt Ltd,4,17,0,Stay,6,4,8,Mid,Medium,Low,No
29361,city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,10/49,Early Stage Startup,2,80,0,Stay,18,2,2,Senior,High,High,No
28203,city_97,0.925,Male,No relevent experience,Full time course,High School,Unknown,7,Unknown,Unknown,1,16,0,Stay,7,1,4,Mid,High,Low,No
9606,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,1,141,1,Job Change,21,1,3,Senior,High,Very High,Yes
15857,city_83,0.923,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,119,0,Stay,21,5,3,Senior,High,Very High,No
17518,city_21,0.624,Male,Has relevent experience,Unknown,Graduate,STEM,8,<10,Early Stage Startup,never,6,1,Job Change,8,0,1,Mid,Medium,Low,Yes
15309,city_89,0.925,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Public Sector,never,80,0,Stay,6,0,4,Mid,High,High,No
27401,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,2,30,0,Stay,15,2,8,Senior,High,Medium,No
8947,city_118,0.722,Male,Has relevent experience,Full time course,Graduate,STEM,5,50-99,Pvt Ltd,1,74,1,Job Change,5,1,3,Junior,Medium,High,Yes
30508,city_21,0.624,Male,No relevent experience,Full time course,High School,Unknown,5,Unknown,Unknown,1,222,1,Job Change,5,1,4,Junior,Medium,Very High,Yes
27212,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,2,140,0,Stay,21,2,3,Senior,High,Very High,No
12444,city_103,0.92,Female,No relevent experience,no_enrollment,Graduate,Humanities,2,<10,Early Stage Startup,2,54,0,Stay,2,2,1,Junior,High,High,No
30609,city_21,0.624,Male,Has relevent experience,Unknown,Masters,STEM,9,50-99,Funded Startup,1,23,1,Job Change,9,1,3,Mid,Medium,Low,Yes
20309,city_103,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Unknown,1,44,0,Stay,10,1,4,Mid,High,Medium,No
1857,city_123,0.738,Male,Has relevent experience,Full time course,Graduate,STEM,10,10000+,Pvt Ltd,1,144,0,Stay,10,1,8,Mid,Medium,Very High,No
20483,city_21,0.624,Unknown,No relevent experience,Full time course,Graduate,STEM,3,Unknown,Unknown,never,26,1,Job Change,3,0,4,Junior,Medium,Medium,Yes
30922,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,2,84,0,Stay,8,2,3,Mid,High,High,No
23310,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,17,10000+,Pvt Ltd,3,90,1,Job Change,17,3,8,Senior,Medium,High,Yes
12396,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,<1,100-500,Pvt Ltd,1,75,1,Job Change,0,1,4,Entry,Medium,High,Yes
16008,city_128,0.527,Female,No relevent experience,Full time course,High School,Unknown,<1,Unknown,Unknown,never,48,1,Job Change,0,0,4,Entry,Low,Medium,Yes
12389,city_21,0.624,Male,Has relevent experience,Unknown,Graduate,STEM,1,Unknown,Unknown,1,14,0,Stay,1,1,4,Entry,Medium,Low,No
10860,city_19,0.682,Male,No relevent experience,Full time course,High School,Unknown,5,Unknown,Unknown,never,29,0,Stay,5,0,4,Junior,Medium,Medium,No
29002,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,7,50-99,Pvt Ltd,never,73,1,Job Change,7,0,3,Mid,Medium,High,Yes
22034,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Funded Startup,1,14,0,Stay,8,1,3,Mid,High,Low,No
23291,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,100-500,Funded Startup,1,226,0,Stay,16,1,4,Senior,High,Very High,No
9741,city_114,0.926,Male,Has relevent experience,Part time course,High School,Unknown,12,Unknown,Unknown,>4,114,1,Job Change,12,5,4,Senior,High,Very High,Yes
6364,city_103,0.92,Unknown,No relevent experience,no_enrollment,Graduate,Humanities,>20,Unknown,Unknown,2,17,0,Stay,21,2,4,Senior,High,Low,No
17152,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,10000+,Pvt Ltd,2,26,0,Stay,8,2,8,Mid,High,Medium,No
480,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,2,34,0,Stay,15,2,8,Senior,High,Medium,No
22830,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,4,37,0,Stay,9,4,4,Mid,High,Medium,No
22597,city_21,0.624,Unknown,No relevent experience,no_enrollment,Graduate,STEM,3,10000+,Unknown,1,33,1,Job Change,3,1,8,Junior,Medium,Medium,Yes
950,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,never,15,0,Stay,21,0,8,Senior,High,Low,No
6090,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,Humanities,19,50-99,Pvt Ltd,>4,13,0,Stay,19,5,3,Senior,High,Low,No
10676,city_10,0.895,Other,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,>4,152,0,Stay,21,5,5,Senior,High,Very High,No
20779,city_114,0.926,Unknown,Has relevent experience,no_enrollment,Masters,STEM,15,Unknown,Unknown,1,126,0,Stay,15,1,4,Senior,High,Very High,No
31561,city_149,0.6890000000000001,Male,Has relevent experience,Part time course,Graduate,STEM,17,50-99,Pvt Ltd,1,50,0,Stay,17,1,3,Senior,Medium,Medium,No
3485,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,100-500,Pvt Ltd,2,178,0,Stay,2,2,4,Junior,High,Very High,No
