Campaign_ID,Company,Campaign_Type,Target_Audience,Duration,Channel_Used,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
77477,DataTech Solutions,Display,Men 18-24,30 days,Google Ads,0.12,14104,5.93,Los Angeles,German,377,2019,3,Fashionistas,4/7/2021
77478,Alpha Innovations,Social Media,Women 25-34,30 days,Website,0.05,14190,4.19,New York,German,395,8799,10,Health & Wellness,4/8/2021
77479,DataTech Solutions,Influencer,Men 25-34,45 days,Website,0.05,17887,6.22,Los Angeles,French,619,4598,3,Foodies,4/9/2021
77480,Innovate Industries,Display,Men 18-24,15 days,Instagram,0.07,12150,5.63,Miami,German,824,6238,5,Tech Enthusiasts,4/10/2021
77481,Alpha Innovations,Display,Men 25-34,60 days,Website,0.04,15087,4.78,Los Angeles,Spanish,675,4443,6,Foodies,4/11/2021
77482,TechCorp,Search,Women 35-44,15 days,Google Ads,0.09,16627,7.15,Houston,Spanish,681,8613,4,Fashionistas,4/12/2021
77483,NexGen Systems,Search,All Ages,30 days,Facebook,0.06,19022,6.13,Los Angeles,Mandarin,679,9630,6,Tech Enthusiasts,4/13/2021
77484,NexGen Systems,Email,Women 35-44,45 days,Email,0.07,5919,3.86,Houston,Spanish,481,2660,4,Health & Wellness,4/14/2021
77485,Innovate Industries,Email,Women 25-34,45 days,Instagram,0.07,15786,3.97,Los Angeles,German,450,4911,6,Fashionistas,4/15/2021
77486,NexGen Systems,Social Media,Men 18-24,30 days,Google Ads,0.02,17065,6.64,New York,Spanish,312,3686,2,Health & Wellness,4/16/2021
77487,TechCorp,Display,Men 18-24,60 days,Email,0.15,10766,5.51,Miami,German,487,8094,1,Outdoor Adventurers,4/17/2021
77488,TechCorp,Influencer,All Ages,30 days,Facebook,0.1,12733,5.26,Miami,French,472,9678,5,Health & Wellness,4/18/2021
77489,TechCorp,Display,All Ages,30 days,Instagram,0.1,17087,6.42,Chicago,French,249,9890,4,Outdoor Adventurers,4/19/2021
77490,DataTech Solutions,Display,Men 25-34,60 days,Facebook,0.05,14837,2.38,New York,English,661,1973,3,Foodies,4/20/2021
77491,NexGen Systems,Social Media,Men 18-24,60 days,Facebook,0.14,17151,2.88,Chicago,Mandarin,684,6287,1,Fashionistas,4/21/2021
77492,Innovate Industries,Search,Women 25-34,15 days,YouTube,0.03,17085,2.27,New York,Spanish,341,2875,8,Tech Enthusiasts,4/22/2021
77493,Innovate Industries,Display,Women 35-44,45 days,Facebook,0.15,17860,5.57,Chicago,English,532,1662,10,Fashionistas,4/23/2021
77494,Innovate Industries,Influencer,All Ages,30 days,Email,0.05,7174,2.03,Chicago,French,390,4187,9,Outdoor Adventurers,4/24/2021
77495,DataTech Solutions,Email,Men 25-34,60 days,Email,0.09,10627,3.87,Los Angeles,Mandarin,951,6521,10,Health & Wellness,4/25/2021
77496,Alpha Innovations,Display,Women 25-34,30 days,Website,0.09,14884,2.73,Houston,French,768,8897,10,Foodies,4/26/2021
77497,TechCorp,Social Media,All Ages,30 days,Email,0.06,16206,7.38,Chicago,French,491,5504,3,Fashionistas,4/27/2021
77498,Innovate Industries,Influencer,Men 18-24,30 days,Google Ads,0.09,13822,4.4,New York,Mandarin,770,6873,10,Health & Wellness,4/28/2021
77499,NexGen Systems,Social Media,All Ages,60 days,Website,0.07,11147,5.37,Los Angeles,English,131,9239,3,Health & Wellness,4/29/2021
77500,Alpha Innovations,Influencer,Women 25-34,45 days,Instagram,0.06,15937,7.36,Houston,Spanish,889,4373,8,Fashionistas,4/30/2021
77501,Alpha Innovations,Social Media,Women 35-44,30 days,Instagram,0.14,10907,6.24,Los Angeles,Spanish,187,5942,9,Outdoor Adventurers,5/1/2021
77502,Innovate Industries,Influencer,Men 18-24,15 days,Facebook,0.09,19123,2.09,Los Angeles,English,467,1566,2,Tech Enthusiasts,5/2/2021
77503,DataTech Solutions,Influencer,All Ages,15 days,Email,0.02,18879,7.61,Los Angeles,English,102,4190,5,Health & Wellness,5/3/2021
77504,DataTech Solutions,Search,Men 18-24,60 days,Instagram,0.12,17116,3.54,Los Angeles,Spanish,991,7622,4,Fashionistas,5/4/2021
77505,NexGen Systems,Influencer,Men 25-34,45 days,Email,0.02,6528,4.69,Los Angeles,Spanish,886,8569,8,Tech Enthusiasts,5/5/2021
77506,Innovate Industries,Email,Men 25-34,30 days,Website,0.07,13618,6.5,Miami,Spanish,161,9100,10,Outdoor Adventurers,5/6/2021
77507,Alpha Innovations,Email,Men 25-34,15 days,YouTube,0.05,9949,2.87,New York,German,553,7707,10,Fashionistas,5/7/2021
77508,Alpha Innovations,Email,Women 35-44,45 days,Website,0.06,17963,6.05,Los Angeles,Spanish,256,5210,8,Fashionistas,5/8/2021
77509,NexGen Systems,Social Media,Men 18-24,45 days,Instagram,0.05,14835,5.04,Los Angeles,French,606,5666,2,Outdoor Adventurers,5/9/2021
77510,Alpha Innovations,Email,All Ages,45 days,Instagram,0.12,16476,6.55,Los Angeles,Mandarin,362,7372,6,Tech Enthusiasts,5/10/2021
77511,Alpha Innovations,Social Media,Women 35-44,15 days,Google Ads,0.09,19251,4.08,Chicago,English,513,5371,5,Foodies,5/11/2021
77512,Alpha Innovations,Influencer,Men 25-34,15 days,YouTube,0.06,16819,7.64,Houston,German,236,9236,4,Outdoor Adventurers,5/12/2021
77513,NexGen Systems,Social Media,Women 25-34,30 days,Email,0.09,10654,4.71,Los Angeles,German,932,7736,10,Foodies,5/13/2021
77514,Innovate Industries,Display,Women 35-44,15 days,Instagram,0.06,9369,3.43,Miami,Spanish,444,4768,6,Health & Wellness,5/14/2021
77515,DataTech Solutions,Search,Women 25-34,60 days,Email,0.12,13796,4.63,Miami,French,411,3353,1,Foodies,5/15/2021
77516,NexGen Systems,Display,Men 25-34,60 days,YouTube,0.03,18410,7.96,Chicago,German,805,3101,6,Outdoor Adventurers,5/16/2021
77517,Innovate Industries,Search,Women 25-34,45 days,Facebook,0.05,15412,2.76,Houston,Mandarin,252,2928,7,Fashionistas,5/17/2021
77518,TechCorp,Display,Women 35-44,15 days,Google Ads,0.1,9551,6.57,Chicago,French,874,9494,6,Outdoor Adventurers,5/18/2021
77519,Alpha Innovations,Email,Women 35-44,30 days,Facebook,0.02,12431,7.43,Miami,Mandarin,860,2239,4,Fashionistas,5/19/2021
77520,DataTech Solutions,Search,All Ages,60 days,Email,0.03,9596,2.84,New York,Mandarin,830,8340,10,Outdoor Adventurers,5/20/2021
77521,TechCorp,Search,Men 18-24,15 days,Facebook,0.09,8362,5.07,Chicago,English,770,1483,2,Fashionistas,5/21/2021
77522,Alpha Innovations,Display,Men 25-34,60 days,Google Ads,0.08,18169,4.91,Los Angeles,English,904,9044,1,Foodies,5/22/2021
77523,DataTech Solutions,Display,All Ages,30 days,Email,0.01,5179,3.73,Chicago,French,410,1801,5,Foodies,5/23/2021
77524,DataTech Solutions,Influencer,All Ages,30 days,Instagram,0.14,10525,5.85,Miami,French,361,2467,8,Fashionistas,5/24/2021
77525,NexGen Systems,Display,Men 18-24,15 days,Email,0.08,5062,3.38,Chicago,French,508,8988,2,Fashionistas,5/25/2021
77526,DataTech Solutions,Display,Women 25-34,30 days,Facebook,0.05,16953,7.13,New York,Spanish,834,8900,1,Tech Enthusiasts,5/26/2021
77527,DataTech Solutions,Display,Women 35-44,45 days,Website,0.08,11093,4.01,Chicago,English,979,1383,3,Tech Enthusiasts,5/27/2021
77528,TechCorp,Search,Women 35-44,60 days,Website,0.11,6367,3.11,Houston,German,334,3821,2,Foodies,5/28/2021
77529,TechCorp,Email,Women 25-34,45 days,Facebook,0.02,16716,7.02,Los Angeles,Mandarin,549,1057,10,Health & Wellness,5/29/2021
77530,Innovate Industries,Display,Men 18-24,30 days,YouTube,0.15,11224,3.7,Chicago,Spanish,380,4148,7,Health & Wellness,5/30/2021
77531,TechCorp,Influencer,Women 25-34,60 days,Website,0.11,10838,5.43,Miami,German,376,5756,10,Outdoor Adventurers,5/31/2021
77532,Innovate Industries,Influencer,All Ages,45 days,Instagram,0.13,12723,4.84,Houston,English,872,7685,7,Fashionistas,6/1/2021
77533,Alpha Innovations,Search,Men 25-34,60 days,Email,0.02,18222,5.04,Miami,Mandarin,344,5943,6,Outdoor Adventurers,6/2/2021
77534,NexGen Systems,Display,Women 35-44,45 days,Google Ads,0.07,9798,4.84,Houston,Spanish,848,5165,9,Tech Enthusiasts,6/3/2021
77535,Innovate Industries,Display,Men 25-34,15 days,YouTube,0.04,11095,7.08,Los Angeles,English,947,2423,6,Foodies,6/4/2021
77536,NexGen Systems,Display,Men 18-24,15 days,Facebook,0.06,8664,4.02,Houston,English,324,6166,4,Foodies,6/5/2021
77537,TechCorp,Social Media,Women 25-34,30 days,Facebook,0.06,9663,4.23,Houston,Mandarin,375,5988,4,Fashionistas,6/6/2021
77538,DataTech Solutions,Search,Men 18-24,45 days,Website,0.06,10356,4.15,New York,German,710,1528,9,Fashionistas,6/7/2021
77539,TechCorp,Search,All Ages,45 days,YouTube,0.1,6111,6.84,Miami,Spanish,383,4023,7,Health & Wellness,6/8/2021
77540,TechCorp,Email,All Ages,15 days,Facebook,0.04,12747,3.89,Houston,Mandarin,243,3790,2,Health & Wellness,6/9/2021
77541,NexGen Systems,Influencer,Men 18-24,15 days,Instagram,0.12,6620,2.72,Chicago,Mandarin,232,5161,5,Health & Wellness,6/10/2021
77542,DataTech Solutions,Social Media,Men 18-24,60 days,YouTube,0.04,19320,3.14,New York,German,431,5912,5,Fashionistas,6/11/2021
77543,Alpha Innovations,Social Media,Women 25-34,15 days,Google Ads,0.08,10141,7.74,Houston,French,849,9317,7,Fashionistas,6/12/2021
77544,DataTech Solutions,Social Media,Men 25-34,60 days,Website,0.07,17518,6.13,Chicago,German,207,5155,5,Fashionistas,6/13/2021
77545,Innovate Industries,Influencer,Women 35-44,30 days,Website,0.08,9789,6.68,Los Angeles,Spanish,744,3226,6,Foodies,6/14/2021
77546,NexGen Systems,Social Media,Men 18-24,45 days,Website,0.09,15898,3.92,Chicago,Mandarin,135,8413,8,Fashionistas,6/15/2021
77547,Alpha Innovations,Email,All Ages,45 days,Instagram,0.03,13882,2.15,New York,Mandarin,803,4446,9,Health & Wellness,6/16/2021
77548,DataTech Solutions,Influencer,Men 25-34,60 days,Website,0.11,13037,7.11,New York,Mandarin,332,1101,3,Tech Enthusiasts,6/17/2021
77549,Alpha Innovations,Influencer,Women 35-44,60 days,Email,0.1,12985,7.43,Chicago,German,993,3076,4,Fashionistas,6/18/2021
77550,TechCorp,Influencer,All Ages,60 days,Email,0.07,15565,2.76,New York,German,673,2960,7,Tech Enthusiasts,6/19/2021
77551,Innovate Industries,Display,Women 25-34,45 days,Instagram,0.01,18976,3.09,Miami,English,710,4231,2,Fashionistas,6/20/2021
77552,Innovate Industries,Display,All Ages,30 days,Website,0.02,15239,6.96,Miami,English,911,7694,1,Outdoor Adventurers,6/21/2021
77553,TechCorp,Display,All Ages,45 days,Facebook,0.13,17757,5.65,Los Angeles,French,928,8896,4,Fashionistas,6/22/2021
77554,Innovate Industries,Influencer,Men 25-34,45 days,Instagram,0.15,15455,4.92,Chicago,French,551,3734,6,Health & Wellness,6/23/2021
77555,Alpha Innovations,Search,Men 25-34,60 days,Email,0.11,9933,3.61,Chicago,German,254,1276,3,Fashionistas,6/24/2021
77556,TechCorp,Influencer,Men 25-34,60 days,Google Ads,0.14,17051,5.31,New York,English,606,8548,6,Tech Enthusiasts,6/25/2021
77557,NexGen Systems,Influencer,All Ages,45 days,YouTube,0.05,5559,6.61,Chicago,Spanish,560,4826,9,Tech Enthusiasts,6/26/2021
77558,Alpha Innovations,Influencer,Women 25-34,60 days,Instagram,0.14,10551,6.88,Miami,English,398,3381,3,Fashionistas,6/27/2021
77559,NexGen Systems,Display,Men 25-34,60 days,YouTube,0.04,19794,7.07,Miami,French,541,9984,10,Outdoor Adventurers,6/28/2021
77560,Innovate Industries,Social Media,Women 35-44,30 days,YouTube,0.02,11320,3.86,Miami,English,957,2194,2,Foodies,6/29/2021
77561,Innovate Industries,Display,Women 35-44,60 days,Google Ads,0.1,11432,4.5,Chicago,German,652,4537,2,Health & Wellness,6/30/2021
77562,NexGen Systems,Display,Women 35-44,30 days,Facebook,0.08,16919,2.28,Houston,French,726,5184,5,Tech Enthusiasts,7/1/2021
77563,DataTech Solutions,Email,Men 25-34,60 days,YouTube,0.06,19445,5.42,Houston,English,803,6712,5,Health & Wellness,7/2/2021
77564,NexGen Systems,Influencer,All Ages,15 days,Google Ads,0.08,6901,7.55,Houston,Mandarin,338,3255,4,Foodies,7/3/2021
77565,Alpha Innovations,Influencer,Women 25-34,15 days,Google Ads,0.14,12812,5.55,Houston,Mandarin,546,7054,9,Fashionistas,7/4/2021
77566,NexGen Systems,Search,Women 35-44,60 days,YouTube,0.04,5094,4.67,Miami,English,226,6808,9,Outdoor Adventurers,7/5/2021
77567,NexGen Systems,Display,Women 25-34,45 days,Google Ads,0.02,7710,4.04,Miami,Mandarin,627,6071,7,Tech Enthusiasts,7/6/2021
77568,NexGen Systems,Social Media,Women 35-44,60 days,YouTube,0.15,15514,2.18,Chicago,Spanish,261,7620,10,Tech Enthusiasts,7/7/2021
77569,Alpha Innovations,Search,Men 18-24,15 days,Email,0.11,8523,6.14,Los Angeles,English,111,5835,8,Foodies,7/8/2021
77570,DataTech Solutions,Search,Women 35-44,30 days,YouTube,0.05,8387,4.95,New York,English,848,1601,1,Foodies,7/9/2021
77571,Alpha Innovations,Email,Women 25-34,30 days,Google Ads,0.02,12752,6.72,Houston,French,1000,9446,3,Health & Wellness,7/10/2021
77572,DataTech Solutions,Search,Men 18-24,15 days,Instagram,0.03,10992,3.21,New York,Spanish,634,9266,1,Foodies,7/11/2021
77573,TechCorp,Search,All Ages,15 days,Website,0.15,19187,6.15,Miami,German,366,5350,8,Foodies,7/12/2021
77574,TechCorp,Social Media,Men 18-24,30 days,YouTube,0.12,10368,6.4,New York,French,268,8321,4,Foodies,7/13/2021
77575,DataTech Solutions,Social Media,Women 35-44,15 days,Email,0.1,11249,5.98,Los Angeles,German,663,5862,7,Foodies,7/14/2021
77576,Innovate Industries,Influencer,Men 25-34,45 days,Email,0.11,13681,2.12,Los Angeles,Spanish,579,6473,2,Outdoor Adventurers,7/15/2021
77577,DataTech Solutions,Social Media,Women 35-44,30 days,Google Ads,0.14,5933,5.52,Houston,Spanish,696,5902,7,Health & Wellness,7/16/2021
77578,TechCorp,Search,Women 25-34,60 days,YouTube,0.14,14753,4.77,Los Angeles,French,152,3078,9,Outdoor Adventurers,7/17/2021
77579,NexGen Systems,Social Media,Men 18-24,45 days,Instagram,0.09,10590,4.56,Miami,German,592,8772,4,Fashionistas,7/18/2021
77580,NexGen Systems,Email,All Ages,30 days,YouTube,0.12,12554,2.6,Miami,French,382,8845,10,Health & Wellness,7/19/2021
77581,TechCorp,Email,All Ages,45 days,Website,0.14,14781,6.59,Chicago,Mandarin,781,5287,8,Tech Enthusiasts,7/20/2021
77582,Alpha Innovations,Social Media,All Ages,45 days,Email,0.02,5875,5.96,Los Angeles,German,438,3614,1,Fashionistas,7/21/2021
77583,TechCorp,Display,All Ages,30 days,Facebook,0.01,6126,4.01,Miami,French,978,2422,4,Tech Enthusiasts,7/22/2021
77584,Innovate Industries,Display,All Ages,60 days,Website,0.1,13796,7.33,Houston,English,805,9369,4,Fashionistas,7/23/2021
77585,DataTech Solutions,Influencer,Men 25-34,60 days,Google Ads,0.06,13358,6.48,New York,German,280,9403,8,Outdoor Adventurers,7/24/2021
77586,Alpha Innovations,Influencer,All Ages,30 days,Website,0.04,18905,4.37,Chicago,French,436,5813,5,Outdoor Adventurers,7/25/2021
77587,TechCorp,Search,Men 18-24,45 days,Website,0.05,8844,6.78,Miami,English,878,1658,8,Foodies,7/26/2021
77588,Innovate Industries,Influencer,Men 18-24,15 days,Website,0.07,5247,6.26,Los Angeles,Mandarin,292,6208,8,Health & Wellness,7/27/2021
77589,Innovate Industries,Email,Women 25-34,60 days,Website,0.05,13577,7.34,Chicago,English,291,2327,3,Health & Wellness,7/28/2021
77590,Alpha Innovations,Influencer,Women 25-34,30 days,Google Ads,0.1,9974,6.54,Chicago,French,674,2026,2,Foodies,7/29/2021
77591,Innovate Industries,Influencer,All Ages,45 days,Instagram,0.08,17333,3.95,Miami,French,348,3391,5,Foodies,7/30/2021
77592,TechCorp,Search,Men 18-24,60 days,Email,0.13,15922,5.04,Houston,English,710,8346,10,Fashionistas,7/31/2021
77593,DataTech Solutions,Display,All Ages,30 days,Website,0.13,18085,6.34,New York,Spanish,824,7891,8,Foodies,8/1/2021
77594,TechCorp,Influencer,Men 18-24,30 days,YouTube,0.1,18938,7.57,Miami,French,842,3144,9,Health & Wellness,8/2/2021
77595,NexGen Systems,Email,Women 25-34,60 days,Instagram,0.08,7610,6.52,Chicago,English,788,7305,4,Health & Wellness,8/3/2021
77596,Innovate Industries,Influencer,All Ages,30 days,Facebook,0.09,6794,3.41,Los Angeles,Mandarin,598,1803,3,Fashionistas,8/4/2021
77597,Alpha Innovations,Display,All Ages,15 days,Email,0.13,17314,2.54,Houston,German,883,1867,2,Health & Wellness,8/5/2021
77598,Alpha Innovations,Search,Men 25-34,30 days,Facebook,0.02,6581,6.85,Houston,French,168,1382,6,Tech Enthusiasts,8/6/2021
77599,DataTech Solutions,Email,Men 25-34,60 days,Website,0.04,11449,4.42,New York,German,330,9395,5,Tech Enthusiasts,8/7/2021
77600,TechCorp,Display,All Ages,45 days,Email,0.13,15978,5.7,Houston,English,838,1535,10,Fashionistas,8/8/2021
77601,TechCorp,Search,Men 25-34,15 days,Website,0.1,12069,4.09,Los Angeles,English,521,6567,2,Health & Wellness,8/9/2021
77602,Alpha Innovations,Social Media,All Ages,45 days,Email,0.09,15465,6.59,Miami,French,564,5391,6,Foodies,8/10/2021
77603,Alpha Innovations,Display,Men 25-34,30 days,Email,0.06,16738,3.66,Miami,German,993,7189,10,Health & Wellness,8/11/2021
77604,Alpha Innovations,Email,Men 25-34,45 days,Instagram,0.05,19301,7.34,Houston,Spanish,919,4612,1,Tech Enthusiasts,8/12/2021
77605,TechCorp,Display,Men 18-24,15 days,Facebook,0.1,8026,6.16,Chicago,Spanish,403,8975,7,Fashionistas,8/13/2021
77606,DataTech Solutions,Influencer,Women 35-44,30 days,Email,0.06,18751,7.67,Houston,French,513,8554,1,Tech Enthusiasts,8/14/2021
77607,NexGen Systems,Display,Women 35-44,60 days,Website,0.09,10570,7.65,Miami,German,228,5288,3,Outdoor Adventurers,8/15/2021
77608,DataTech Solutions,Search,Men 25-34,45 days,Google Ads,0.12,14012,3.57,Miami,English,523,8569,5,Fashionistas,8/16/2021
77609,NexGen Systems,Display,Women 35-44,15 days,Instagram,0.06,17944,3.4,Los Angeles,German,219,6362,1,Fashionistas,8/17/2021
77610,Innovate Industries,Email,Men 25-34,45 days,YouTube,0.06,8154,4.66,Houston,Spanish,844,8179,5,Foodies,8/18/2021
77611,Innovate Industries,Social Media,Women 35-44,30 days,Facebook,0.05,18618,2.77,Miami,Spanish,653,2098,1,Outdoor Adventurers,8/19/2021
77612,NexGen Systems,Influencer,All Ages,15 days,Website,0.04,11557,2.78,Chicago,English,346,7043,7,Health & Wellness,8/20/2021
77613,DataTech Solutions,Display,All Ages,30 days,Email,0.08,8104,6.02,New York,English,380,1860,1,Health & Wellness,8/21/2021
77614,NexGen Systems,Search,Women 35-44,30 days,Email,0.05,13064,4.47,Miami,French,946,8242,3,Fashionistas,8/22/2021
77615,Alpha Innovations,Social Media,Women 35-44,45 days,Google Ads,0.08,8203,6.6,Miami,French,114,6991,2,Outdoor Adventurers,8/23/2021
77616,DataTech Solutions,Display,Women 35-44,15 days,Google Ads,0.06,5766,5.56,Houston,Spanish,423,1956,9,Tech Enthusiasts,8/24/2021
77617,Alpha Innovations,Display,Men 18-24,30 days,Instagram,0.05,11423,2.56,Houston,French,189,6830,3,Fashionistas,8/25/2021
77618,Alpha Innovations,Email,Men 25-34,60 days,Instagram,0.03,13515,6.19,Houston,French,889,6238,4,Outdoor Adventurers,8/26/2021
77619,NexGen Systems,Influencer,Men 18-24,60 days,Google Ads,0.03,17733,7.09,New York,English,477,4792,10,Fashionistas,8/27/2021
77620,TechCorp,Social Media,All Ages,45 days,Instagram,0.02,16578,2.77,Los Angeles,French,818,9138,3,Foodies,8/28/2021
77621,DataTech Solutions,Email,Women 35-44,15 days,Website,0.06,12296,6.45,New York,Spanish,765,8040,4,Tech Enthusiasts,8/29/2021
77622,NexGen Systems,Email,Women 25-34,15 days,YouTube,0.12,14537,5.65,Chicago,Spanish,466,8243,6,Fashionistas,8/30/2021
77623,NexGen Systems,Search,Men 25-34,30 days,Instagram,0.12,8584,7.22,New York,French,878,7345,3,Fashionistas,8/31/2021
77624,Alpha Innovations,Social Media,Men 25-34,60 days,Google Ads,0.08,15609,6.04,Los Angeles,English,925,3998,3,Tech Enthusiasts,9/1/2021
77625,TechCorp,Search,Women 25-34,30 days,YouTube,0.12,6496,4.32,Miami,Spanish,614,9192,6,Fashionistas,9/2/2021
77626,Innovate Industries,Social Media,Men 25-34,45 days,Email,0.05,7528,5.18,Miami,English,812,1518,5,Fashionistas,9/3/2021
77627,NexGen Systems,Email,All Ages,60 days,YouTube,0.08,15419,5.33,Chicago,German,127,8684,3,Health & Wellness,9/4/2021
77628,NexGen Systems,Search,Women 35-44,30 days,Website,0.04,13404,7.28,Miami,German,975,9117,10,Fashionistas,9/5/2021
77629,TechCorp,Influencer,Men 18-24,45 days,YouTube,0.07,5998,4.56,Houston,German,299,4248,4,Health & Wellness,9/6/2021
77630,DataTech Solutions,Social Media,Men 25-34,60 days,Email,0.02,6910,6.51,Chicago,Spanish,413,4183,2,Tech Enthusiasts,9/7/2021
77631,DataTech Solutions,Influencer,Women 25-34,15 days,Instagram,0.12,12526,3.99,Miami,English,218,2258,5,Foodies,9/8/2021
77632,NexGen Systems,Email,Men 18-24,45 days,Website,0.04,16915,4.66,Houston,French,121,6050,5,Outdoor Adventurers,9/9/2021
77633,DataTech Solutions,Influencer,Men 18-24,60 days,Instagram,0.12,6725,6.68,Los Angeles,German,932,6945,10,Health & Wellness,9/10/2021
77634,Alpha Innovations,Social Media,Women 25-34,45 days,Facebook,0.13,6243,3.57,Miami,Spanish,730,4552,9,Tech Enthusiasts,9/11/2021
77635,TechCorp,Influencer,Women 35-44,60 days,Email,0.13,7178,2.94,Chicago,English,661,6771,9,Fashionistas,9/12/2021
77636,TechCorp,Search,Women 25-34,30 days,Website,0.04,12255,3.85,Houston,Spanish,1000,7756,7,Tech Enthusiasts,9/13/2021
77637,NexGen Systems,Social Media,Women 25-34,45 days,Website,0.06,18788,5.75,Los Angeles,French,598,2788,3,Foodies,9/14/2021
77638,NexGen Systems,Influencer,All Ages,30 days,Google Ads,0.09,17398,2.94,Chicago,German,322,3131,6,Fashionistas,9/15/2021
77639,NexGen Systems,Social Media,Men 25-34,60 days,Website,0.06,12998,6.86,Los Angeles,French,839,7410,4,Health & Wellness,9/16/2021
